participant_id,name,age,gender,education,district,taluka,family_income,below_poverty_line,course_enrolled,training_center_id,enrollment_date,current_status,assessment_score,certified,certification_date,placement_status,company_name,job_role,salary_offered,placement_date,job_location,training_satisfaction,would_recommend
PART_01027,Meera Nair 50,18,Male,12th Pass,Parbhani,Taluka_9,3-5 Lakhs,No,Welding Technology,TC_0488,2026-02-04,Assessed,95.0,No,,Not Applicable,,,,,,,
PART_01028,Ashok Pawar 30,25,Other,Post Graduate,Kolhapur,Taluka_8,1-3 Lakhs,No,Customer Service,TC_0026,2026-05-01,Certified,85.0,Yes,2026-08-22,Not Placed,,,,,,,
PART_01029,Sanjay Gupta 80,18,Other,Graduate,Amravati,Taluka_4,1-3 Lakhs,Yes,Food Processing,TC_0311,2026-05-04,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01030,Priya Sharma 58,35,Male,Post Graduate,Parbhani,Taluka_7,3-5 Lakhs,No,Digital Marketing,TC_0323,2025-07-30,Assessed,59.0,No,,Not Applicable,,,,,,,
PART_01031,Manoj Tiwari 91,30,Other,Diploma,Nashik,Taluka_3,Above 10 Lakhs,No,Automotive Mechanic,TC_0465,2025-08-18,Assessed,79.0,No,,Not Applicable,,,,,,,
PART_01032,Geeta Sawant 86,42,Female,Post Graduate,Jalna,Taluka_7,Below 1 Lakh,Yes,Data Analytics,TC_0498,2025-06-17,Certified,61.0,Yes,2025-11-04,Not Placed,,,,,,,
PART_01033,Shweta Bhatt 76,34,Male,Post Graduate,Bhiwandi,Taluka_8,5-10 Lakhs,No,Cloud Computing,TC_0146,2026-03-21,Ongoing,,No,,Not Applicable,,,,,,5.0,Maybe
PART_01034,Sunita Kaur 51,45,Other,12th Pass,Nashik,Taluka_8,5-10 Lakhs,No,Warehouse Management,TC_0481,2025-01-17,Certified,63.0,Yes,2025-06-01,Self Employed,,,,,,,
PART_01035,Geeta Sawant 70,38,Male,Diploma,Jalna,Taluka_5,Below 1 Lakh,Yes,Food Processing,TC_0410,2025-05-11,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01036,Sunita Kaur 42,28,Female,Diploma,Kolhapur,Taluka_8,Above 10 Lakhs,Yes,Customer Service,TC_0004,2026-08-15,Completed,87.0,No,,Placed,Razorpay,Project Coordinator,23174.0,,Aurangabad,1.0,Yes
PART_01037,Dinesh Shinde 70,28,Other,Post Graduate,Jalgaon,Taluka_4,1-3 Lakhs,Yes,Beauty & Wellness,TC_0225,2026-07-09,Certified,64.0,Yes,2027-01-05,Placed,Infosys,Medical Lab Technician,69890.0,2027-03-23,Latur,,
PART_01038,Laxmi Hegde 83,22,Female,Graduate,Solapur,Taluka_1,Above 10 Lakhs,Yes,Data Analytics,TC_0465,2025-02-06,Completed,84.0,No,,Not Placed,,,,,,1.0,Yes
PART_01039,Mohan Rao 58,26,Male,12th Pass,Dhule,Taluka_1,Below 1 Lakh,Yes,Data Analytics,TC_0115,2025-03-17,Completed,42.0,No,,Placed,Amazon,Welder,61367.0,,Satara,3.0,Maybe
PART_01040,Preeti Chopra 37,42,Female,Diploma,Latur,Taluka_3,1-3 Lakhs,No,Food Processing,TC_0146,2025-02-06,Ongoing,,No,,Not Applicable,,,,,,2.0,Maybe
PART_01041,Manoj Tiwari 29,38,Male,Post Graduate,Latur,Taluka_4,3-5 Lakhs,No,Beauty & Wellness,TC_0161,2025-11-07,Assessed,40.0,No,,Not Applicable,,,,,,,
PART_01042,Kavita Rao 5,38,Female,Post Graduate,Pune,Taluka_6,3-5 Lakhs,Yes,Accounting & GST,TC_0058,2025-06-22,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01043,Nitin Bhosale 80,37,Female,Post Graduate,Mumbai,Taluka_2,Below 1 Lakh,No,Mobile Repair,TC_0074,2025-03-25,Certified,72.0,Yes,2025-08-27,Not Placed,,,,,,,
PART_01044,Amit Patel 36,28,Other,10th Pass,Amravati,Taluka_4,Below 1 Lakh,No,CNC Operation,TC_0108,2026-01-09,Completed,85.0,No,,Placed,Reliance Jio,DevOps Engineer,17262.0,,Bhiwandi,1.0,Yes
PART_01045,Laxmi Hegde 64,44,Other,Diploma,Nanded,Taluka_10,1-3 Lakhs,Yes,Data Analytics,TC_0486,2025-01-08,Assessed,89.0,No,,Not Applicable,,,,,,,
PART_01046,Prakash More 13,20,Male,Post Graduate,Kolhapur,Taluka_1,Below 1 Lakh,No,CNC Operation,TC_0439,2025-08-16,Completed,85.0,No,,Placed,Paytm,Supply Chain Analyst,56354.0,,Osmanabad,5.0,Maybe
PART_01047,Deepa Iyer 21,42,Female,Post Graduate,Bhiwandi,Taluka_1,Above 10 Lakhs,Yes,Food Processing,TC_0424,2026-06-08,Completed,91.0,No,,Placed,Amazon,Cybersecurity Analyst,50567.0,,Solapur,5.0,Yes
PART_01048,Ramesh Jadhav 54,37,Other,Post Graduate,Pune,Taluka_5,Above 10 Lakhs,Yes,Cloud Computing,TC_0248,2025-01-04,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01049,Sneha Deshmukh 48,37,Male,Post Graduate,Ahmednagar,Taluka_8,Below 1 Lakh,No,Electrician Training,TC_0384,2025-10-05,Completed,80.0,No,,Not Placed,,,,,,3.0,No
PART_01050,Ashok Pawar 95,34,Male,10th Pass,Ahmednagar,Taluka_4,Above 10 Lakhs,Yes,Electrician Training,TC_0186,2026-01-10,Completed,66.0,No,,Not Placed,,,,,,3.0,Maybe
PART_01051,Neha Dubey 88,39,Other,12th Pass,Mumbai,Taluka_3,3-5 Lakhs,No,Mobile Repair,TC_0156,2025-06-08,Ongoing,,No,,Not Applicable,,,,,,3.0,Maybe
PART_01052,Prakash More 48,22,Other,Diploma,Aurangabad,Taluka_10,1-3 Lakhs,No,CNC Operation,TC_0356,2025-02-23,Assessed,99.0,No,,Not Applicable,,,,,,,
PART_01053,Ramesh Jadhav 2,27,Male,Diploma,Jalna,Taluka_5,1-3 Lakhs,Yes,Cloud Computing,TC_0097,2026-05-05,Certified,42.0,Yes,2026-10-03,Not Placed,,,,,,,
PART_01054,Vikram Singh 36,26,Male,Diploma,Latur,Taluka_4,1-3 Lakhs,Yes,Accounting & GST,TC_0266,2026-07-22,Certified,100.0,Yes,2026-11-25,Placed,Axis Bank,Software Developer,36436.0,2026-11-27,Ahmednagar,,
PART_01055,Sunita Kaur 85,36,Other,Graduate,Akola,Taluka_9,3-5 Lakhs,Yes,Beauty & Wellness,TC_0251,2025-06-21,Completed,78.0,No,,Placed,Apollo Hospitals,Fitter,77089.0,,Jalna,4.0,No
PART_01056,Suresh Yadav 3,42,Male,Graduate,Bhiwandi,Taluka_7,3-5 Lakhs,No,Full Stack Development,TC_0059,2026-02-23,Completed,82.0,No,,Placed,Bajaj Finserv,Pharmacy Assistant,62238.0,,Chandrapur,1.0,Yes
PART_01057,Mohan Rao 83,27,Male,Diploma,Akola,Taluka_2,Below 1 Lakh,No,Digital Marketing,TC_0226,2026-05-15,Certified,70.0,Yes,2026-10-17,Self Employed,,,,,,,
PART_01058,Amit Patel 84,22,Male,Diploma,Parbhani,Taluka_8,5-10 Lakhs,No,Welding Technology,TC_0202,2025-02-21,Certified,45.0,Yes,2025-06-01,Self Employed,,,,,,,
PART_01059,Anil Kamble 56,25,Male,12th Pass,Latur,Taluka_3,3-5 Lakhs,Yes,Accounting & GST,TC_0269,2026-03-21,Completed,96.0,No,,Not Placed,,,,,,1.0,Maybe
PART_01060,Ashok Pawar 27,42,Other,10th Pass,Latur,Taluka_9,Above 10 Lakhs,No,Data Analytics,TC_0455,2025-09-08,Completed,85.0,No,,Not Placed,,,,,,2.0,Yes
PART_01061,Kavita Rao 40,36,Female,Post Graduate,Latur,Taluka_5,Above 10 Lakhs,Yes,Customer Service,TC_0019,2025-11-26,Ongoing,,No,,Not Applicable,,,,,,1.0,Yes
PART_01062,Anil Kamble 8,33,Male,Diploma,Dhule,Taluka_1,Below 1 Lakh,Yes,Beauty & Wellness,TC_0264,2026-04-30,Completed,58.0,No,,Placed,Accenture,Machine Operator,20203.0,,Kolhapur,5.0,No
PART_01063,Preeti Chopra 30,18,Male,10th Pass,Pune,Taluka_6,Below 1 Lakh,No,Cloud Computing,TC_0400,2025-11-15,Assessed,67.0,No,,Not Applicable,,,,,,,
PART_01064,Mohan Rao 75,40,Male,10th Pass,Ahmednagar,Taluka_7,3-5 Lakhs,Yes,CNC Operation,TC_0206,2025-07-31,Completed,51.0,No,,Placed,Amazon,Machine Operator,24739.0,,Sangli,3.0,Yes
PART_01065,Ramesh Jadhav 43,21,Female,12th Pass,Jalna,Taluka_5,Below 1 Lakh,Yes,Welding Technology,TC_0160,2025-01-31,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01066,Arun Kulkarni 24,41,Female,10th Pass,Latur,Taluka_7,3-5 Lakhs,No,Medical Lab Technology,TC_0064,2025-04-12,Completed,85.0,No,,Not Placed,,,,,,5.0,No
PART_01067,Neha Dubey 31,32,Female,Diploma,Pune,Taluka_2,Above 10 Lakhs,No,Welding Technology,TC_0488,2025-06-14,Ongoing,,No,,Not Applicable,,,,,,2.0,Yes
PART_01068,Priya Sharma 40,43,Male,12th Pass,Mumbai,Taluka_1,5-10 Lakhs,Yes,Retail Management,TC_0031,2025-11-22,Completed,57.0,No,,Self Employed,,,,,,5.0,Yes
PART_01069,Rekha Pillai 63,24,Female,Diploma,Ahmednagar,Taluka_4,3-5 Lakhs,No,Automotive Mechanic,TC_0075,2026-03-20,Ongoing,,No,,Not Applicable,,,,,,3.0,Maybe
PART_01070,Sunita Kaur 71,34,Male,Diploma,Nagpur,Taluka_10,Above 10 Lakhs,Yes,Accounting & GST,TC_0227,2025-09-10,Ongoing,,No,,Not Applicable,,,,,,4.0,No
PART_01071,Rajesh Kumar 55,23,Female,Post Graduate,Solapur,Taluka_8,5-10 Lakhs,Yes,Electrician Training,TC_0164,2026-04-06,Assessed,56.0,No,,Not Applicable,,,,,,,
PART_01072,Anil Kamble 16,44,Female,12th Pass,Nanded,Taluka_7,5-10 Lakhs,Yes,Mobile Repair,TC_0023,2025-11-10,Ongoing,,No,,Not Applicable,,,,,,5.0,No
PART_01073,Rajesh Kumar 82,20,Other,Diploma,Nagpur,Taluka_5,Above 10 Lakhs,No,Accounting & GST,TC_0100,2026-02-07,Ongoing,,No,,Not Applicable,,,,,,5.0,No
PART_01074,Arun Kulkarni 49,20,Other,Post Graduate,Nagpur,Taluka_4,3-5 Lakhs,Yes,Cloud Computing,TC_0371,2026-01-27,Certified,63.0,Yes,2026-06-07,Not Placed,,,,,,,
PART_01075,Ashok Pawar 27,42,Other,10th Pass,Mumbai,Taluka_10,1-3 Lakhs,Yes,Beauty & Wellness,TC_0194,2025-07-16,Ongoing,,No,,Not Applicable,,,,,,4.0,Yes
PART_01076,Preeti Chopra 97,30,Female,Post Graduate,Bhiwandi,Taluka_9,Above 10 Lakhs,Yes,Digital Marketing,TC_0300,2026-02-25,Certified,51.0,Yes,2026-06-21,Placed,IBM,Project Coordinator,21746.0,2026-07-04,Yavatmal,,
PART_01077,Prakash More 23,28,Male,Diploma,Mumbai,Taluka_5,3-5 Lakhs,No,Electrician Training,TC_0001,2026-04-14,Certified,88.0,Yes,2026-07-24,Self Employed,,,,,,,
PART_01078,Shweta Bhatt 95,21,Male,Diploma,Bhiwandi,Taluka_7,5-10 Lakhs,No,Beauty & Wellness,TC_0211,2025-04-11,Completed,79.0,No,,Placed,Larsen & Toubro,Cybersecurity Analyst,17862.0,,Nagpur,5.0,Yes
PART_01079,Geeta Sawant 52,24,Male,Post Graduate,Jalgaon,Taluka_10,5-10 Lakhs,No,Customer Service,TC_0243,2026-05-31,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01080,Rekha Pillai 88,33,Other,Graduate,Thane,Taluka_3,5-10 Lakhs,No,Beauty & Wellness,TC_0058,2025-09-20,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01081,Anjali Reddy 40,41,Male,10th Pass,Pune,Taluka_10,5-10 Lakhs,Yes,Full Stack Development,TC_0425,2025-10-06,Completed,44.0,No,,Not Placed,,,,,,2.0,No
PART_01082,Kavita Rao 19,19,Female,Graduate,Dhule,Taluka_2,Below 1 Lakh,Yes,Data Analytics,TC_0042,2025-04-05,Assessed,57.0,No,,Not Applicable,,,,,,,
PART_01083,Deepa Iyer 15,39,Other,Post Graduate,Parbhani,Taluka_10,1-3 Lakhs,No,Accounting & GST,TC_0235,2025-08-15,Completed,46.0,No,,Placed,Infosys,Content Writer,18356.0,,Mumbai,2.0,Yes
PART_01084,Preeti Chopra 68,28,Other,Graduate,Amravati,Taluka_8,Below 1 Lakh,No,Digital Marketing,TC_0090,2025-10-13,Ongoing,,No,,Not Applicable,,,,,,3.0,Yes
PART_01085,Ramesh Jadhav 47,20,Male,12th Pass,Aurangabad,Taluka_3,5-10 Lakhs,No,Automotive Mechanic,TC_0022,2026-07-08,Completed,70.0,No,,Not Placed,,,,,,1.0,Maybe
PART_01086,Dinesh Shinde 46,31,Other,Diploma,Nanded,Taluka_1,3-5 Lakhs,No,Accounting & GST,TC_0414,2026-07-14,Assessed,57.0,No,,Not Applicable,,,,,,,
PART_01087,Rekha Pillai 16,26,Other,12th Pass,Akola,Taluka_2,1-3 Lakhs,Yes,Data Analytics,TC_0143,2025-12-19,Assessed,47.0,No,,Not Applicable,,,,,,,
PART_01088,Arun Kulkarni 66,23,Other,Post Graduate,Sangli,Taluka_4,5-10 Lakhs,No,Mobile Repair,TC_0495,2026-06-03,Assessed,86.0,No,,Not Applicable,,,,,,,
PART_01089,Usha Menon 98,30,Other,Graduate,Kolhapur,Taluka_5,1-3 Lakhs,Yes,CNC Operation,TC_0232,2026-06-09,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01090,Sneha Deshmukh 10,32,Other,Diploma,Jalgaon,Taluka_7,Below 1 Lakh,No,Cloud Computing,TC_0085,2025-01-24,Ongoing,,No,,Not Applicable,,,,,,1.0,No
PART_01091,Nitin Bhosale 26,42,Female,Diploma,Ahmednagar,Taluka_7,Above 10 Lakhs,Yes,Automotive Mechanic,TC_0157,2025-03-11,Completed,96.0,No,,Self Employed,,,,,,2.0,Yes
PART_01092,Meera Nair 88,31,Male,Graduate,Chandrapur,Taluka_9,Below 1 Lakh,No,Medical Lab Technology,TC_0489,2025-08-20,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01093,Deepa Iyer 83,32,Other,Post Graduate,Kolhapur,Taluka_8,5-10 Lakhs,No,Full Stack Development,TC_0175,2025-11-01,Ongoing,,No,,Not Applicable,,,,,,4.0,No
PART_01094,Geeta Sawant 35,38,Female,12th Pass,Nagpur,Taluka_4,Above 10 Lakhs,No,Customer Service,TC_0267,2025-05-10,Completed,51.0,No,,Self Employed,,,,,,4.0,Maybe
PART_01095,Ashok Pawar 72,26,Other,12th Pass,Solapur,Taluka_8,3-5 Lakhs,Yes,Automotive Mechanic,TC_0323,2025-04-03,Ongoing,,No,,Not Applicable,,,,,,1.0,No
PART_01096,Deepa Iyer 62,38,Male,12th Pass,Nashik,Taluka_9,1-3 Lakhs,No,Digital Marketing,TC_0102,2026-06-18,Completed,51.0,No,,Placed,HCL,DevOps Engineer,50802.0,,Parbhani,2.0,Maybe
PART_01097,Meera Nair 93,18,Male,Graduate,Aurangabad,Taluka_8,3-5 Lakhs,No,CNC Operation,TC_0297,2025-12-20,Completed,86.0,No,,Self Employed,,,,,,3.0,Yes
PART_01098,Sunita Kaur 29,22,Female,Graduate,Kolhapur,Taluka_6,1-3 Lakhs,Yes,CNC Operation,TC_0217,2025-01-27,Ongoing,,No,,Not Applicable,,,,,,5.0,Maybe
PART_01099,Preeti Chopra 14,32,Other,12th Pass,Nagpur,Taluka_2,5-10 Lakhs,Yes,Cloud Computing,TC_0365,2025-05-11,Completed,86.0,No,,Placed,HDFC Bank,Accountant,18566.0,,Amravati,4.0,Yes
PART_01100,Usha Menon 19,33,Other,10th Pass,Akola,Taluka_8,3-5 Lakhs,No,Customer Service,TC_0183,2025-12-30,Assessed,91.0,No,,Not Applicable,,,,,,,
PART_01101,Ashok Pawar 21,34,Male,10th Pass,Bhiwandi,Taluka_4,Below 1 Lakh,Yes,Food Processing,TC_0116,2026-01-08,Ongoing,,No,,Not Applicable,,,,,,2.0,Yes
PART_01102,Pooja Joshi 31,45,Female,Post Graduate,Dhule,Taluka_3,5-10 Lakhs,No,Full Stack Development,TC_0120,2026-07-05,Ongoing,,No,,Not Applicable,,,,,,1.0,No
PART_01103,Suresh Yadav 72,30,Other,10th Pass,Thane,Taluka_1,Below 1 Lakh,No,Medical Lab Technology,TC_0076,2025-03-01,Completed,59.0,No,,Not Placed,,,,,,2.0,Yes
PART_01104,Sunita Kaur 76,38,Other,Post Graduate,Solapur,Taluka_10,5-10 Lakhs,Yes,Customer Service,TC_0100,2025-07-14,Completed,63.0,No,,Placed,Narayana Health,Digital Marketing Executive,77703.0,,Sangli,2.0,Yes
PART_01105,Manoj Tiwari 17,21,Female,10th Pass,Nashik,Taluka_5,Above 10 Lakhs,Yes,Electrician Training,TC_0352,2025-05-09,Completed,71.0,No,,Self Employed,,,,,,1.0,Maybe
PART_01106,Sneha Deshmukh 42,22,Male,12th Pass,Thane,Taluka_3,Above 10 Lakhs,No,Cloud Computing,TC_0410,2026-01-10,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01107,Prakash More 24,32,Female,Graduate,Akola,Taluka_6,Above 10 Lakhs,Yes,Beauty & Wellness,TC_0128,2025-06-08,Assessed,57.0,No,,Not Applicable,,,,,,,
PART_01108,Anjali Reddy 41,45,Female,Graduate,Akola,Taluka_10,3-5 Lakhs,No,Food Processing,TC_0089,2025-11-04,Assessed,51.0,No,,Not Applicable,,,,,,,
PART_01109,Sunita Kaur 99,35,Other,Graduate,Thane,Taluka_9,5-10 Lakhs,No,Welding Technology,TC_0266,2026-07-29,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01110,Geeta Sawant 24,34,Male,Graduate,Pune,Taluka_3,5-10 Lakhs,Yes,Warehouse Management,TC_0162,2026-07-11,Ongoing,,No,,Not Applicable,,,,,,2.0,No
PART_01111,Prakash More 86,25,Male,Graduate,Ahmednagar,Taluka_3,Below 1 Lakh,Yes,Electrician Training,TC_0353,2026-03-16,Completed,41.0,No,,Not Placed,,,,,,2.0,Yes
PART_01112,Kavita Rao 84,44,Female,Post Graduate,Nagpur,Taluka_10,3-5 Lakhs,Yes,Mobile Repair,TC_0458,2026-03-24,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01113,Suresh Yadav 18,28,Male,Diploma,Jalgaon,Taluka_7,1-3 Lakhs,No,Automotive Mechanic,TC_0191,2025-08-22,Certified,75.0,Yes,2025-12-22,Placed,Byju's,UI/UX Designer,22450.0,2026-03-10,Jalna,,
PART_01114,Deepa Iyer 95,39,Other,10th Pass,Jalgaon,Taluka_6,1-3 Lakhs,No,Mobile Repair,TC_0294,2026-04-08,Ongoing,,No,,Not Applicable,,,,,,2.0,Maybe
PART_01115,Meera Nair 60,24,Female,Diploma,Bhiwandi,Taluka_3,5-10 Lakhs,No,Mobile Repair,TC_0483,2025-03-07,Completed,84.0,No,,Placed,Zerodha,Content Writer,64794.0,,Nashik,3.0,Maybe
PART_01116,Anil Kamble 81,40,Other,Graduate,Akola,Taluka_1,3-5 Lakhs,No,Data Analytics,TC_0465,2026-07-24,Ongoing,,No,,Not Applicable,,,,,,2.0,Maybe
PART_01117,Ashok Pawar 37,19,Male,10th Pass,Dhule,Taluka_8,5-10 Lakhs,No,Beauty & Wellness,TC_0338,2025-10-09,Completed,67.0,No,,Placed,Flipkart,Pharmacy Assistant,18821.0,,Osmanabad,1.0,Maybe
PART_01118,Sanjay Gupta 27,22,Other,Diploma,Latur,Taluka_6,Above 10 Lakhs,Yes,Data Analytics,TC_0180,2025-08-31,Ongoing,,No,,Not Applicable,,,,,,3.0,Maybe
PART_01119,Pooja Joshi 35,31,Female,10th Pass,Solapur,Taluka_3,3-5 Lakhs,Yes,Medical Lab Technology,TC_0014,2026-05-02,Certified,84.0,Yes,2026-08-28,Placed,PhonePe,Nurse,59860.0,2026-10-11,Beed,,
PART_01120,Suresh Yadav 96,38,Male,12th Pass,Sangli,Taluka_9,Above 10 Lakhs,Yes,Customer Service,TC_0480,2026-02-27,Assessed,55.0,No,,Not Applicable,,,,,,,
PART_01121,Nitin Bhosale 76,28,Other,Graduate,Pune,Taluka_9,Above 10 Lakhs,No,Medical Lab Technology,TC_0366,2026-02-11,Ongoing,,No,,Not Applicable,,,,,,4.0,No
PART_01122,Suresh Yadav 53,41,Male,10th Pass,Nagpur,Taluka_1,Above 10 Lakhs,No,Medical Lab Technology,TC_0320,2026-08-20,Completed,45.0,No,,Placed,Bajaj Finserv,Customer Support Specialist,48959.0,,Parbhani,3.0,Yes
PART_01123,Suresh Yadav 51,18,Male,12th Pass,Jalgaon,Taluka_4,Below 1 Lakh,Yes,Beauty & Wellness,TC_0431,2026-06-12,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01124,Priya Sharma 31,38,Other,Diploma,Sangli,Taluka_10,Above 10 Lakhs,Yes,Beauty & Wellness,TC_0373,2025-09-21,Completed,98.0,No,,Not Placed,,,,,,3.0,Maybe
PART_01125,Deepa Iyer 3,24,Female,Diploma,Kolhapur,Taluka_10,1-3 Lakhs,No,Retail Management,TC_0370,2025-02-24,Ongoing,,No,,Not Applicable,,,,,,5.0,Maybe
PART_01126,Shweta Bhatt 91,20,Male,Diploma,Akola,Taluka_2,1-3 Lakhs,No,Warehouse Management,TC_0004,2025-01-27,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01127,Preeti Chopra 26,35,Other,Graduate,Akola,Taluka_6,Above 10 Lakhs,No,Data Analytics,TC_0202,2026-02-20,Ongoing,,No,,Not Applicable,,,,,,3.0,Yes
PART_01128,Rajesh Kumar 55,32,Male,Post Graduate,Chandrapur,Taluka_6,Below 1 Lakh,Yes,Customer Service,TC_0432,2026-07-14,Ongoing,,No,,Not Applicable,,,,,,2.0,No
PART_01129,Anjali Reddy 98,44,Male,Post Graduate,Sangli,Taluka_9,Below 1 Lakh,No,Accounting & GST,TC_0462,2025-09-21,Ongoing,,No,,Not Applicable,,,,,,5.0,No
PART_01130,Anil Kamble 72,41,Other,10th Pass,Nagpur,Taluka_7,5-10 Lakhs,Yes,Customer Service,TC_0124,2025-10-10,Assessed,71.0,No,,Not Applicable,,,,,,,
PART_01131,Meera Nair 23,23,Male,Post Graduate,Nanded,Taluka_2,3-5 Lakhs,Yes,Digital Marketing,TC_0184,2025-01-02,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01132,Sanjay Gupta 6,33,Male,10th Pass,Nashik,Taluka_1,1-3 Lakhs,Yes,Electrician Training,TC_0311,2025-07-02,Ongoing,,No,,Not Applicable,,,,,,5.0,Maybe
PART_01133,Manoj Tiwari 11,35,Male,10th Pass,Amravati,Taluka_9,5-10 Lakhs,Yes,Digital Marketing,TC_0436,2026-07-29,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01134,Sunita Kaur 78,42,Male,12th Pass,Jalna,Taluka_5,Below 1 Lakh,Yes,Accounting & GST,TC_0263,2025-05-23,Ongoing,,No,,Not Applicable,,,,,,5.0,Yes
PART_01135,Amit Patel 87,24,Male,Diploma,Thane,Taluka_10,Below 1 Lakh,Yes,Data Analytics,TC_0349,2025-07-01,Completed,62.0,No,,Not Placed,,,,,,1.0,No
PART_01136,Pooja Joshi 28,45,Other,Diploma,Jalgaon,Taluka_4,3-5 Lakhs,Yes,Digital Marketing,TC_0010,2026-01-18,Ongoing,,No,,Not Applicable,,,,,,5.0,Yes
PART_01137,Amit Patel 79,35,Male,10th Pass,Pune,Taluka_4,Below 1 Lakh,No,CNC Operation,TC_0400,2026-04-09,Completed,56.0,No,,Placed,Tech Mahindra,Electrician,56808.0,,Sangli,3.0,Yes
PART_01138,Dinesh Shinde 39,24,Other,10th Pass,Chandrapur,Taluka_6,3-5 Lakhs,No,Data Analytics,TC_0171,2026-01-06,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01139,Arun Kulkarni 72,30,Female,Diploma,Jalgaon,Taluka_3,5-10 Lakhs,No,Food Processing,TC_0187,2025-01-25,Ongoing,,No,,Not Applicable,,,,,,2.0,Yes
PART_01140,Geeta Sawant 86,25,Female,10th Pass,Nanded,Taluka_2,5-10 Lakhs,Yes,Electrician Training,TC_0141,2026-07-05,Completed,95.0,No,,Further Studies,,,,,,3.0,Yes
PART_01141,Dinesh Shinde 9,27,Other,10th Pass,Parbhani,Taluka_2,Below 1 Lakh,Yes,Food Processing,TC_0067,2025-08-28,Certified,54.0,Yes,2025-12-22,Placed,Max Healthcare,Digital Marketing Executive,53882.0,2026-01-23,Mumbai,,
PART_01142,Rajesh Kumar 17,19,Female,Post Graduate,Mumbai,Taluka_7,3-5 Lakhs,No,Medical Lab Technology,TC_0435,2025-11-23,Assessed,42.0,No,,Not Applicable,,,,,,,
PART_01143,Rajesh Kumar 95,35,Other,10th Pass,Chandrapur,Taluka_5,3-5 Lakhs,Yes,Cloud Computing,TC_0239,2025-02-12,Assessed,50.0,No,,Not Applicable,,,,,,,
PART_01144,Preeti Chopra 31,18,Other,Post Graduate,Nanded,Taluka_5,5-10 Lakhs,No,Mobile Repair,TC_0081,2026-06-10,Completed,93.0,No,,Not Placed,,,,,,5.0,Maybe
PART_01145,Rahul Verma 45,34,Other,Diploma,Solapur,Taluka_5,Below 1 Lakh,No,Mobile Repair,TC_0390,2025-12-18,Completed,67.0,No,,Placed,Accenture,Welder,29119.0,,Mumbai,3.0,Maybe
PART_01146,Sneha Deshmukh 20,32,Male,Post Graduate,Parbhani,Taluka_2,Below 1 Lakh,No,Warehouse Management,TC_0409,2026-02-21,Ongoing,,No,,Not Applicable,,,,,,2.0,No
PART_01147,Ashok Pawar 68,35,Male,Graduate,Akola,Taluka_3,1-3 Lakhs,No,Medical Lab Technology,TC_0030,2025-11-10,Completed,95.0,No,,Placed,Larsen & Toubro,Warehouse Supervisor,59271.0,,Aurangabad,5.0,No
PART_01148,Manoj Tiwari 76,20,Male,12th Pass,Akola,Taluka_3,3-5 Lakhs,Yes,Beauty & Wellness,TC_0146,2025-10-29,Ongoing,,No,,Not Applicable,,,,,,5.0,No
PART_01149,Prakash More 67,20,Other,Post Graduate,Jalgaon,Taluka_1,Below 1 Lakh,Yes,Full Stack Development,TC_0269,2025-07-30,Ongoing,,No,,Not Applicable,,,,,,2.0,Yes
PART_01150,Amit Patel 53,24,Female,Graduate,Mumbai,Taluka_2,5-10 Lakhs,No,Warehouse Management,TC_0062,2026-06-21,Completed,80.0,No,,Not Placed,,,,,,3.0,Yes
PART_01151,Sunita Kaur 88,39,Male,Graduate,Solapur,Taluka_2,5-10 Lakhs,No,Cloud Computing,TC_0291,2026-05-03,Completed,47.0,No,,Placed,Tech Mahindra,Cloud Engineer,21257.0,,Pune,5.0,No
PART_01152,Laxmi Hegde 77,34,Other,Post Graduate,Mumbai,Taluka_6,5-10 Lakhs,No,Automotive Mechanic,TC_0259,2026-02-25,Completed,83.0,No,,Not Placed,,,,,,4.0,Maybe
PART_01153,Manoj Tiwari 16,35,Female,10th Pass,Kolhapur,Taluka_3,Below 1 Lakh,Yes,Mobile Repair,TC_0367,2025-08-03,Completed,82.0,No,,Placed,Byju's,Content Writer,31259.0,,Amravati,1.0,Yes
PART_01154,Sunita Kaur 27,25,Female,12th Pass,Latur,Taluka_2,5-10 Lakhs,No,Warehouse Management,TC_0328,2026-06-30,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01155,Neha Dubey 65,43,Male,Diploma,Jalna,Taluka_8,3-5 Lakhs,No,Automotive Mechanic,TC_0103,2025-05-04,Certified,57.0,Yes,2025-08-10,Not Placed,,,,,,,
